group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,soa_id,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,offset_flag,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,offset_reason,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,former_pay_dtl_id,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,pay_dtl_id,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,cash_call_flag,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,fn_proc_no,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,claim_rpr_id,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,fac_xol_order,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,prem_currency_id,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,cont_currency_id,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,ex_rate,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,fee_cur,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,reins_under_broker,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_dtl_de,update_timestamp,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_dtl_hist,driver,driver,Y,,,,,,,,,,,,,
