group_name,source_db,batch_name,source_name,catalog_name,source_table,src_column_name,column_alias,source_schema,tgt_schema_name,tgt_tab_name,table_type,table_alias,select_columns,analytical_column_select,analytical_filter,filter_column,filter_sign,filter_value,joining_type,joining_table,joining_columns,join_filter_type,join_filter_column,join_filter_sign,join_filter_value,recovery_filter_column
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,update_timestamp,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,source_app_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,dml_ind,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,Y,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,,record_created_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,current_timestamp,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,,record_updated_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,current_timestamp,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,,record_created_by,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,'tds_etl',,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,,record_updated_by,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,'tds_etl',,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,cdc_source_commit_date,record_eff_from_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,Y,,,cdc_source_commit_date,>,"(SELECT coalesce((select max(record_eff_from_date) from glue_catalog.tl_ebgi_def.tb_t_gri_pay_hist), to_date('1900-01-01', 'yyyy-MM-dd')))",,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,,record_eff_to_date,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,"TO_DATE('9999-12-31','yyyy-MM-dd')",,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOLI_batch,Oracle,glue_catalog,tb_t_gri_pay_de,,active_record_ind,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,driver,driver,'Y',,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d1,,,,,,,,,,filter_as_join,Y,=, 'T_GRI_BIZ_TYPE',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d1,,,,,,,LEFT OUTER JOIN,driver,biz_type,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d1,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,biz_type_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d1,d1.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d2,,,,,,,,,,filter_as_join,Y,=, 'T_GRI_CESSION_BOUND',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d2,,,,,,,LEFT OUTER JOIN,driver,cession_bound,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d2,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,cession_bound_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d2,d2.str_desc,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,org_table,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d3,,,,,,,,,,filter_as_join,Y,=, 'T_CURRENCY',
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_code,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d3,,,,,,,LEFT OUTER JOIN,driver,currency_id,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,str_desc,,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d3,,,,,,,,,,,,,,
eBaoGIPartyL1,EBGI,EBAOGI_batch,Oracle,glue_catalog,vw_v_code_desc,,currency_desc,rl_ebgi_gs,tl_ebgi_def,tb_t_gri_pay_hist,slave_metadata,d3,d3.str_desc,,,,,,,,,,,,,
